0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
89.0,82.0,82.0,86.0,89.0,82.0,88.0,91.0,94.0,92.0,91.0,86.0,87.0,81.0,86.0,83.0,91.0,88.0,90.0,91.0,93.0
82.0,82.0,86.0,89.0,82.0,88.0,91.0,94.0,92.0,91.0,86.0,87.0,81.0,86.0,83.0,91.0,88.0,90.0,91.0,93.0,95.0
82.0,86.0,89.0,82.0,88.0,91.0,94.0,92.0,91.0,86.0,87.0,81.0,86.0,83.0,91.0,88.0,90.0,91.0,93.0,95.0,92.0
86.0,89.0,82.0,88.0,91.0,94.0,92.0,91.0,86.0,87.0,81.0,86.0,83.0,91.0,88.0,90.0,91.0,93.0,95.0,92.0,84.0
89.0,82.0,88.0,91.0,94.0,92.0,91.0,86.0,87.0,81.0,86.0,83.0,91.0,88.0,90.0,91.0,93.0,95.0,92.0,84.0,88.0
82.0,88.0,91.0,94.0,92.0,91.0,86.0,87.0,81.0,86.0,83.0,91.0,88.0,90.0,91.0,93.0,95.0,92.0,84.0,88.0,88.0
88.0,91.0,94.0,92.0,91.0,86.0,87.0,81.0,86.0,83.0,91.0,88.0,90.0,91.0,93.0,95.0,92.0,84.0,88.0,88.0,85.0
91.0,94.0,92.0,91.0,86.0,87.0,81.0,86.0,83.0,91.0,88.0,90.0,91.0,93.0,95.0,92.0,84.0,88.0,88.0,85.0,85.0
94.0,92.0,91.0,86.0,87.0,81.0,86.0,83.0,91.0,88.0,90.0,91.0,93.0,95.0,92.0,84.0,88.0,88.0,85.0,85.0,88.0
92.0,91.0,86.0,87.0,81.0,86.0,83.0,91.0,88.0,90.0,91.0,93.0,95.0,92.0,84.0,88.0,88.0,85.0,85.0,88.0,84.0
91.0,86.0,87.0,81.0,86.0,83.0,91.0,88.0,90.0,91.0,93.0,95.0,92.0,84.0,88.0,88.0,85.0,85.0,88.0,84.0,89.0
86.0,87.0,81.0,86.0,83.0,91.0,88.0,90.0,91.0,93.0,95.0,92.0,84.0,88.0,88.0,85.0,85.0,88.0,84.0,89.0,92.0
87.0,81.0,86.0,83.0,91.0,88.0,90.0,91.0,93.0,95.0,92.0,84.0,88.0,88.0,85.0,85.0,88.0,84.0,89.0,92.0,96.0
81.0,86.0,83.0,91.0,88.0,90.0,91.0,93.0,95.0,92.0,84.0,88.0,88.0,85.0,85.0,88.0,84.0,89.0,92.0,96.0,95.0
86.0,83.0,91.0,88.0,90.0,91.0,93.0,95.0,92.0,84.0,88.0,88.0,85.0,85.0,88.0,84.0,89.0,92.0,96.0,95.0,91.0
83.0,91.0,88.0,90.0,91.0,93.0,95.0,92.0,84.0,88.0,88.0,85.0,85.0,88.0,84.0,89.0,92.0,96.0,95.0,91.0,92.0
91.0,88.0,90.0,91.0,93.0,95.0,92.0,84.0,88.0,88.0,85.0,85.0,88.0,84.0,89.0,92.0,96.0,95.0,91.0,92.0,87.0
88.0,90.0,91.0,93.0,95.0,92.0,84.0,88.0,88.0,85.0,85.0,88.0,84.0,89.0,92.0,96.0,95.0,91.0,92.0,87.0,85.0
90.0,91.0,93.0,95.0,92.0,84.0,88.0,88.0,85.0,85.0,88.0,84.0,89.0,92.0,96.0,95.0,91.0,92.0,87.0,85.0,88.0
91.0,93.0,95.0,92.0,84.0,88.0,88.0,85.0,85.0,88.0,84.0,89.0,92.0,96.0,95.0,91.0,92.0,87.0,85.0,88.0,90.0
93.0,95.0,92.0,84.0,88.0,88.0,85.0,85.0,88.0,84.0,89.0,92.0,96.0,95.0,91.0,92.0,87.0,85.0,88.0,90.0,89.0
95.0,92.0,84.0,88.0,88.0,85.0,85.0,88.0,84.0,89.0,92.0,96.0,95.0,91.0,92.0,87.0,85.0,88.0,90.0,89.0,88.0
92.0,84.0,88.0,88.0,85.0,85.0,88.0,84.0,89.0,92.0,96.0,95.0,91.0,92.0,87.0,85.0,88.0,90.0,89.0,88.0,85.0
84.0,88.0,88.0,85.0,85.0,88.0,84.0,89.0,92.0,96.0,95.0,91.0,92.0,87.0,85.0,88.0,90.0,89.0,88.0,85.0,79.0
88.0,88.0,85.0,85.0,88.0,84.0,89.0,92.0,96.0,95.0,91.0,92.0,87.0,85.0,88.0,90.0,89.0,88.0,85.0,79.0,71.0
88.0,85.0,85.0,88.0,84.0,89.0,92.0,96.0,95.0,91.0,92.0,87.0,85.0,88.0,90.0,89.0,88.0,85.0,79.0,71.0,69.0
85.0,85.0,88.0,84.0,89.0,92.0,96.0,95.0,91.0,92.0,87.0,85.0,88.0,90.0,89.0,88.0,85.0,79.0,71.0,69.0,78.0
85.0,88.0,84.0,89.0,92.0,96.0,95.0,91.0,92.0,87.0,85.0,88.0,90.0,89.0,88.0,85.0,79.0,71.0,69.0,78.0,82.0
88.0,84.0,89.0,92.0,96.0,95.0,91.0,92.0,87.0,85.0,88.0,90.0,89.0,88.0,85.0,79.0,71.0,69.0,78.0,82.0,73.0
84.0,89.0,92.0,96.0,95.0,91.0,92.0,87.0,85.0,88.0,90.0,89.0,88.0,85.0,79.0,71.0,69.0,78.0,82.0,73.0,75.0
89.0,92.0,96.0,95.0,91.0,92.0,87.0,85.0,88.0,90.0,89.0,88.0,85.0,79.0,71.0,69.0,78.0,82.0,73.0,75.0,74.0
92.0,96.0,95.0,91.0,92.0,87.0,85.0,88.0,90.0,89.0,88.0,85.0,79.0,71.0,69.0,78.0,82.0,73.0,75.0,74.0,75.0
96.0,95.0,91.0,92.0,87.0,85.0,88.0,90.0,89.0,88.0,85.0,79.0,71.0,69.0,78.0,82.0,73.0,75.0,74.0,75.0,81.0
95.0,91.0,92.0,87.0,85.0,88.0,90.0,89.0,88.0,85.0,79.0,71.0,69.0,78.0,82.0,73.0,75.0,74.0,75.0,81.0,81.0
91.0,92.0,87.0,85.0,88.0,90.0,89.0,88.0,85.0,79.0,71.0,69.0,78.0,82.0,73.0,75.0,74.0,75.0,81.0,81.0,82.0
92.0,87.0,85.0,88.0,90.0,89.0,88.0,85.0,79.0,71.0,69.0,78.0,82.0,73.0,75.0,74.0,75.0,81.0,81.0,82.0,86.0
87.0,85.0,88.0,90.0,89.0,88.0,85.0,79.0,71.0,69.0,78.0,82.0,73.0,75.0,74.0,75.0,81.0,81.0,82.0,86.0,89.0
85.0,88.0,90.0,89.0,88.0,85.0,79.0,71.0,69.0,78.0,82.0,73.0,75.0,74.0,75.0,81.0,81.0,82.0,86.0,89.0,86.0
88.0,90.0,89.0,88.0,85.0,79.0,71.0,69.0,78.0,82.0,73.0,75.0,74.0,75.0,81.0,81.0,82.0,86.0,89.0,86.0,86.0
90.0,89.0,88.0,85.0,79.0,71.0,69.0,78.0,82.0,73.0,75.0,74.0,75.0,81.0,81.0,82.0,86.0,89.0,86.0,86.0,81.0
89.0,88.0,85.0,79.0,71.0,69.0,78.0,82.0,73.0,75.0,74.0,75.0,81.0,81.0,82.0,86.0,89.0,86.0,86.0,81.0,84.0
88.0,85.0,79.0,71.0,69.0,78.0,82.0,73.0,75.0,74.0,75.0,81.0,81.0,82.0,86.0,89.0,86.0,86.0,81.0,84.0,84.0
85.0,79.0,71.0,69.0,78.0,82.0,73.0,75.0,74.0,75.0,81.0,81.0,82.0,86.0,89.0,86.0,86.0,81.0,84.0,84.0,82.0
79.0,71.0,69.0,78.0,82.0,73.0,75.0,74.0,75.0,81.0,81.0,82.0,86.0,89.0,86.0,86.0,81.0,84.0,84.0,82.0,85.0
71.0,69.0,78.0,82.0,73.0,75.0,74.0,75.0,81.0,81.0,82.0,86.0,89.0,86.0,86.0,81.0,84.0,84.0,82.0,85.0,85.0
69.0,78.0,82.0,73.0,75.0,74.0,75.0,81.0,81.0,82.0,86.0,89.0,86.0,86.0,81.0,84.0,84.0,82.0,85.0,85.0,84.0
78.0,82.0,73.0,75.0,74.0,75.0,81.0,81.0,82.0,86.0,89.0,86.0,86.0,81.0,84.0,84.0,82.0,85.0,85.0,84.0,81.0
82.0,73.0,75.0,74.0,75.0,81.0,81.0,82.0,86.0,89.0,86.0,86.0,81.0,84.0,84.0,82.0,85.0,85.0,84.0,81.0,92.0
73.0,75.0,74.0,75.0,81.0,81.0,82.0,86.0,89.0,86.0,86.0,81.0,84.0,84.0,82.0,85.0,85.0,84.0,81.0,92.0,93.0
75.0,74.0,75.0,81.0,81.0,82.0,86.0,89.0,86.0,86.0,81.0,84.0,84.0,82.0,85.0,85.0,84.0,81.0,92.0,93.0,96.0
74.0,75.0,81.0,81.0,82.0,86.0,89.0,86.0,86.0,81.0,84.0,84.0,82.0,85.0,85.0,84.0,81.0,92.0,93.0,96.0,94.0
75.0,81.0,81.0,82.0,86.0,89.0,86.0,86.0,81.0,84.0,84.0,82.0,85.0,85.0,84.0,81.0,92.0,93.0,96.0,94.0,88.0
81.0,81.0,82.0,86.0,89.0,86.0,86.0,81.0,84.0,84.0,82.0,85.0,85.0,84.0,81.0,92.0,93.0,96.0,94.0,88.0,85.0
81.0,82.0,86.0,89.0,86.0,86.0,81.0,84.0,84.0,82.0,85.0,85.0,84.0,81.0,92.0,93.0,96.0,94.0,88.0,85.0,81.0
82.0,86.0,89.0,86.0,86.0,81.0,84.0,84.0,82.0,85.0,85.0,84.0,81.0,92.0,93.0,96.0,94.0,88.0,85.0,81.0,83.0
86.0,89.0,86.0,86.0,81.0,84.0,84.0,82.0,85.0,85.0,84.0,81.0,92.0,93.0,96.0,94.0,88.0,85.0,81.0,83.0,81.0
89.0,86.0,86.0,81.0,84.0,84.0,82.0,85.0,85.0,84.0,81.0,92.0,93.0,96.0,94.0,88.0,85.0,81.0,83.0,81.0,80.0
86.0,86.0,81.0,84.0,84.0,82.0,85.0,85.0,84.0,81.0,92.0,93.0,96.0,94.0,88.0,85.0,81.0,83.0,81.0,80.0,82.0
86.0,81.0,84.0,84.0,82.0,85.0,85.0,84.0,81.0,92.0,93.0,96.0,94.0,88.0,85.0,81.0,83.0,81.0,80.0,82.0,79.0
81.0,84.0,84.0,82.0,85.0,85.0,84.0,81.0,92.0,93.0,96.0,94.0,88.0,85.0,81.0,83.0,81.0,80.0,82.0,79.0,85.0
84.0,84.0,82.0,85.0,85.0,84.0,81.0,92.0,93.0,96.0,94.0,88.0,85.0,81.0,83.0,81.0,80.0,82.0,79.0,85.0,82.0
84.0,82.0,85.0,85.0,84.0,81.0,92.0,93.0,96.0,94.0,88.0,85.0,81.0,83.0,81.0,80.0,82.0,79.0,85.0,82.0,84.0
82.0,85.0,85.0,84.0,81.0,92.0,93.0,96.0,94.0,88.0,85.0,81.0,83.0,81.0,80.0,82.0,79.0,85.0,82.0,84.0,82.0
85.0,85.0,84.0,81.0,92.0,93.0,96.0,94.0,88.0,85.0,81.0,83.0,81.0,80.0,82.0,79.0,85.0,82.0,84.0,82.0,78.0
85.0,84.0,81.0,92.0,93.0,96.0,94.0,88.0,85.0,81.0,83.0,81.0,80.0,82.0,79.0,85.0,82.0,84.0,82.0,78.0,77.0
84.0,81.0,92.0,93.0,96.0,94.0,88.0,85.0,81.0,83.0,81.0,80.0,82.0,79.0,85.0,82.0,84.0,82.0,78.0,77.0,85.0
81.0,92.0,93.0,96.0,94.0,88.0,85.0,81.0,83.0,81.0,80.0,82.0,79.0,85.0,82.0,84.0,82.0,78.0,77.0,85.0,82.0
92.0,93.0,96.0,94.0,88.0,85.0,81.0,83.0,81.0,80.0,82.0,79.0,85.0,82.0,84.0,82.0,78.0,77.0,85.0,82.0,82.0
93.0,96.0,94.0,88.0,85.0,81.0,83.0,81.0,80.0,82.0,79.0,85.0,82.0,84.0,82.0,78.0,77.0,85.0,82.0,82.0,84.0
96.0,94.0,88.0,85.0,81.0,83.0,81.0,80.0,82.0,79.0,85.0,82.0,84.0,82.0,78.0,77.0,85.0,82.0,82.0,84.0,82.0
94.0,88.0,85.0,81.0,83.0,81.0,80.0,82.0,79.0,85.0,82.0,84.0,82.0,78.0,77.0,85.0,82.0,82.0,84.0,82.0,81.0
88.0,85.0,81.0,83.0,81.0,80.0,82.0,79.0,85.0,82.0,84.0,82.0,78.0,77.0,85.0,82.0,82.0,84.0,82.0,81.0,89.0
85.0,81.0,83.0,81.0,80.0,82.0,79.0,85.0,82.0,84.0,82.0,78.0,77.0,85.0,82.0,82.0,84.0,82.0,81.0,89.0,84.0
81.0,83.0,81.0,80.0,82.0,79.0,85.0,82.0,84.0,82.0,78.0,77.0,85.0,82.0,82.0,84.0,82.0,81.0,89.0,84.0,88.0
83.0,81.0,80.0,82.0,79.0,85.0,82.0,84.0,82.0,78.0,77.0,85.0,82.0,82.0,84.0,82.0,81.0,89.0,84.0,88.0,81.0
81.0,80.0,82.0,79.0,85.0,82.0,84.0,82.0,78.0,77.0,85.0,82.0,82.0,84.0,82.0,81.0,89.0,84.0,88.0,81.0,82.0
80.0,82.0,79.0,85.0,82.0,84.0,82.0,78.0,77.0,85.0,82.0,82.0,84.0,82.0,81.0,89.0,84.0,88.0,81.0,82.0,76.0
82.0,79.0,85.0,82.0,84.0,82.0,78.0,77.0,85.0,82.0,82.0,84.0,82.0,81.0,89.0,84.0,88.0,81.0,82.0,76.0,71.0
79.0,85.0,82.0,84.0,82.0,78.0,77.0,85.0,82.0,82.0,84.0,82.0,81.0,89.0,84.0,88.0,81.0,82.0,76.0,71.0,77.0
85.0,82.0,84.0,82.0,78.0,77.0,85.0,82.0,82.0,84.0,82.0,81.0,89.0,84.0,88.0,81.0,82.0,76.0,71.0,77.0,79.0
82.0,84.0,82.0,78.0,77.0,85.0,82.0,82.0,84.0,82.0,81.0,89.0,84.0,88.0,81.0,82.0,76.0,71.0,77.0,79.0,77.0
84.0,82.0,78.0,77.0,85.0,82.0,82.0,84.0,82.0,81.0,89.0,84.0,88.0,81.0,82.0,76.0,71.0,77.0,79.0,77.0,75.0
82.0,78.0,77.0,85.0,82.0,82.0,84.0,82.0,81.0,89.0,84.0,88.0,81.0,82.0,76.0,71.0,77.0,79.0,77.0,75.0,78.0
78.0,77.0,85.0,82.0,82.0,84.0,82.0,81.0,89.0,84.0,88.0,81.0,82.0,76.0,71.0,77.0,79.0,77.0,75.0,78.0,80.0
77.0,85.0,82.0,82.0,84.0,82.0,81.0,89.0,84.0,88.0,81.0,82.0,76.0,71.0,77.0,79.0,77.0,75.0,78.0,80.0,84.0
85.0,82.0,82.0,84.0,82.0,81.0,89.0,84.0,88.0,81.0,82.0,76.0,71.0,77.0,79.0,77.0,75.0,78.0,80.0,84.0,84.0
82.0,82.0,84.0,82.0,81.0,89.0,84.0,88.0,81.0,82.0,76.0,71.0,77.0,79.0,77.0,75.0,78.0,80.0,84.0,84.0,80.0
82.0,84.0,82.0,81.0,89.0,84.0,88.0,81.0,82.0,76.0,71.0,77.0,79.0,77.0,75.0,78.0,80.0,84.0,84.0,80.0,79.0
84.0,82.0,81.0,89.0,84.0,88.0,81.0,82.0,76.0,71.0,77.0,79.0,77.0,75.0,78.0,80.0,84.0,84.0,80.0,79.0,84.0
82.0,81.0,89.0,84.0,88.0,81.0,82.0,76.0,71.0,77.0,79.0,77.0,75.0,78.0,80.0,84.0,84.0,80.0,79.0,84.0,84.0
81.0,89.0,84.0,88.0,81.0,82.0,76.0,71.0,77.0,79.0,77.0,75.0,78.0,80.0,84.0,84.0,80.0,79.0,84.0,84.0,79.0
89.0,84.0,88.0,81.0,82.0,76.0,71.0,77.0,79.0,77.0,75.0,78.0,80.0,84.0,84.0,80.0,79.0,84.0,84.0,79.0,80.0
84.0,88.0,81.0,82.0,76.0,71.0,77.0,79.0,77.0,75.0,78.0,80.0,84.0,84.0,80.0,79.0,84.0,84.0,79.0,80.0,83.0
88.0,81.0,82.0,76.0,71.0,77.0,79.0,77.0,75.0,78.0,80.0,84.0,84.0,80.0,79.0,84.0,84.0,79.0,80.0,83.0,77.0
81.0,82.0,76.0,71.0,77.0,79.0,77.0,75.0,78.0,80.0,84.0,84.0,80.0,79.0,84.0,84.0,79.0,80.0,83.0,77.0,87.0
82.0,76.0,71.0,77.0,79.0,77.0,75.0,78.0,80.0,84.0,84.0,80.0,79.0,84.0,84.0,79.0,80.0,83.0,77.0,87.0,92.0
76.0,71.0,77.0,79.0,77.0,75.0,78.0,80.0,84.0,84.0,80.0,79.0,84.0,84.0,79.0,80.0,83.0,77.0,87.0,92.0,95.0
71.0,77.0,79.0,77.0,75.0,78.0,80.0,84.0,84.0,80.0,79.0,84.0,84.0,79.0,80.0,83.0,77.0,87.0,92.0,95.0,91.0
77.0,79.0,77.0,75.0,78.0,80.0,84.0,84.0,80.0,79.0,84.0,84.0,79.0,80.0,83.0,77.0,87.0,92.0,95.0,91.0,93.0
79.0,77.0,75.0,78.0,80.0,84.0,84.0,80.0,79.0,84.0,84.0,79.0,80.0,83.0,77.0,87.0,92.0,95.0,91.0,93.0,90.0
77.0,75.0,78.0,80.0,84.0,84.0,80.0,79.0,84.0,84.0,79.0,80.0,83.0,77.0,87.0,92.0,95.0,91.0,93.0,90.0,80.0
75.0,78.0,80.0,84.0,84.0,80.0,79.0,84.0,84.0,79.0,80.0,83.0,77.0,87.0,92.0,95.0,91.0,93.0,90.0,80.0,73.0
78.0,80.0,84.0,84.0,80.0,79.0,84.0,84.0,79.0,80.0,83.0,77.0,87.0,92.0,95.0,91.0,93.0,90.0,80.0,73.0,77.0
80.0,84.0,84.0,80.0,79.0,84.0,84.0,79.0,80.0,83.0,77.0,87.0,92.0,95.0,91.0,93.0,90.0,80.0,73.0,77.0,81.0
84.0,84.0,80.0,79.0,84.0,84.0,79.0,80.0,83.0,77.0,87.0,92.0,95.0,91.0,93.0,90.0,80.0,73.0,77.0,81.0,80.0
84.0,80.0,79.0,84.0,84.0,79.0,80.0,83.0,77.0,87.0,92.0,95.0,91.0,93.0,90.0,80.0,73.0,77.0,81.0,80.0,89.0
80.0,79.0,84.0,84.0,79.0,80.0,83.0,77.0,87.0,92.0,95.0,91.0,93.0,90.0,80.0,73.0,77.0,81.0,80.0,89.0,84.0
61.0,66.0,72.0,70.0,76.0,73.0,74.0,68.0,76.0,70.0,65.0,65.0,64.0,66.0,68.0,70.0,71.0,77.0,72.0,73.0,70.0
66.0,72.0,70.0,76.0,73.0,74.0,68.0,76.0,70.0,65.0,65.0,64.0,66.0,68.0,70.0,71.0,77.0,72.0,73.0,70.0,66.0
72.0,70.0,76.0,73.0,74.0,68.0,76.0,70.0,65.0,65.0,64.0,66.0,68.0,70.0,71.0,77.0,72.0,73.0,70.0,66.0,63.0
70.0,76.0,73.0,74.0,68.0,76.0,70.0,65.0,65.0,64.0,66.0,68.0,70.0,71.0,77.0,72.0,73.0,70.0,66.0,63.0,61.0
76.0,73.0,74.0,68.0,76.0,70.0,65.0,65.0,64.0,66.0,68.0,70.0,71.0,77.0,72.0,73.0,70.0,66.0,63.0,61.0,64.0
73.0,74.0,68.0,76.0,70.0,65.0,65.0,64.0,66.0,68.0,70.0,71.0,77.0,72.0,73.0,70.0,66.0,63.0,61.0,64.0,70.0
74.0,68.0,76.0,70.0,65.0,65.0,64.0,66.0,68.0,70.0,71.0,77.0,72.0,73.0,70.0,66.0,63.0,61.0,64.0,70.0,74.0
68.0,76.0,70.0,65.0,65.0,64.0,66.0,68.0,70.0,71.0,77.0,72.0,73.0,70.0,66.0,63.0,61.0,64.0,70.0,74.0,75.0
76.0,70.0,65.0,65.0,64.0,66.0,68.0,70.0,71.0,77.0,72.0,73.0,70.0,66.0,63.0,61.0,64.0,70.0,74.0,75.0,75.0
70.0,65.0,65.0,64.0,66.0,68.0,70.0,71.0,77.0,72.0,73.0,70.0,66.0,63.0,61.0,64.0,70.0,74.0,75.0,75.0,72.0
65.0,65.0,64.0,66.0,68.0,70.0,71.0,77.0,72.0,73.0,70.0,66.0,63.0,61.0,64.0,70.0,74.0,75.0,75.0,72.0,73.0
65.0,64.0,66.0,68.0,70.0,71.0,77.0,72.0,73.0,70.0,66.0,63.0,61.0,64.0,70.0,74.0,75.0,75.0,72.0,73.0,73.0
64.0,66.0,68.0,70.0,71.0,77.0,72.0,73.0,70.0,66.0,63.0,61.0,64.0,70.0,74.0,75.0,75.0,72.0,73.0,73.0,69.0
66.0,68.0,70.0,71.0,77.0,72.0,73.0,70.0,66.0,63.0,61.0,64.0,70.0,74.0,75.0,75.0,72.0,73.0,73.0,69.0,71.0
68.0,70.0,71.0,77.0,72.0,73.0,70.0,66.0,63.0,61.0,64.0,70.0,74.0,75.0,75.0,72.0,73.0,73.0,69.0,71.0,65.0
70.0,71.0,77.0,72.0,73.0,70.0,66.0,63.0,61.0,64.0,70.0,74.0,75.0,75.0,72.0,73.0,73.0,69.0,71.0,65.0,64.0
71.0,77.0,72.0,73.0,70.0,66.0,63.0,61.0,64.0,70.0,74.0,75.0,75.0,72.0,73.0,73.0,69.0,71.0,65.0,64.0,62.0
77.0,72.0,73.0,70.0,66.0,63.0,61.0,64.0,70.0,74.0,75.0,75.0,72.0,73.0,73.0,69.0,71.0,65.0,64.0,62.0,63.0
72.0,73.0,70.0,66.0,63.0,61.0,64.0,70.0,74.0,75.0,75.0,72.0,73.0,73.0,69.0,71.0,65.0,64.0,62.0,63.0,68.0
73.0,70.0,66.0,63.0,61.0,64.0,70.0,74.0,75.0,75.0,72.0,73.0,73.0,69.0,71.0,65.0,64.0,62.0,63.0,68.0,73.0
70.0,66.0,63.0,61.0,64.0,70.0,74.0,75.0,75.0,72.0,73.0,73.0,69.0,71.0,65.0,64.0,62.0,63.0,68.0,73.0,76.0
66.0,63.0,61.0,64.0,70.0,74.0,75.0,75.0,72.0,73.0,73.0,69.0,71.0,65.0,64.0,62.0,63.0,68.0,73.0,76.0,72.0
63.0,61.0,64.0,70.0,74.0,75.0,75.0,72.0,73.0,73.0,69.0,71.0,65.0,64.0,62.0,63.0,68.0,73.0,76.0,72.0,74.0
61.0,64.0,70.0,74.0,75.0,75.0,72.0,73.0,73.0,69.0,71.0,65.0,64.0,62.0,63.0,68.0,73.0,76.0,72.0,74.0,76.0
64.0,70.0,74.0,75.0,75.0,72.0,73.0,73.0,69.0,71.0,65.0,64.0,62.0,63.0,68.0,73.0,76.0,72.0,74.0,76.0,74.0
70.0,74.0,75.0,75.0,72.0,73.0,73.0,69.0,71.0,65.0,64.0,62.0,63.0,68.0,73.0,76.0,72.0,74.0,76.0,74.0,73.0
74.0,75.0,75.0,72.0,73.0,73.0,69.0,71.0,65.0,64.0,62.0,63.0,68.0,73.0,76.0,72.0,74.0,76.0,74.0,73.0,71.0
75.0,75.0,72.0,73.0,73.0,69.0,71.0,65.0,64.0,62.0,63.0,68.0,73.0,76.0,72.0,74.0,76.0,74.0,73.0,71.0,69.0
75.0,72.0,73.0,73.0,69.0,71.0,65.0,64.0,62.0,63.0,68.0,73.0,76.0,72.0,74.0,76.0,74.0,73.0,71.0,69.0,62.0
72.0,73.0,73.0,69.0,71.0,65.0,64.0,62.0,63.0,68.0,73.0,76.0,72.0,74.0,76.0,74.0,73.0,71.0,69.0,62.0,71.0
73.0,73.0,69.0,71.0,65.0,64.0,62.0,63.0,68.0,73.0,76.0,72.0,74.0,76.0,74.0,73.0,71.0,69.0,62.0,71.0,75.0
73.0,69.0,71.0,65.0,64.0,62.0,63.0,68.0,73.0,76.0,72.0,74.0,76.0,74.0,73.0,71.0,69.0,62.0,71.0,75.0,80.0
69.0,71.0,65.0,64.0,62.0,63.0,68.0,73.0,76.0,72.0,74.0,76.0,74.0,73.0,71.0,69.0,62.0,71.0,75.0,80.0,76.0
71.0,65.0,64.0,62.0,63.0,68.0,73.0,76.0,72.0,74.0,76.0,74.0,73.0,71.0,69.0,62.0,71.0,75.0,80.0,76.0,76.0
65.0,64.0,62.0,63.0,68.0,73.0,76.0,72.0,74.0,76.0,74.0,73.0,71.0,69.0,62.0,71.0,75.0,80.0,76.0,76.0,80.0
64.0,62.0,63.0,68.0,73.0,76.0,72.0,74.0,76.0,74.0,73.0,71.0,69.0,62.0,71.0,75.0,80.0,76.0,76.0,80.0,79.0
62.0,63.0,68.0,73.0,76.0,72.0,74.0,76.0,74.0,73.0,71.0,69.0,62.0,71.0,75.0,80.0,76.0,76.0,80.0,79.0,73.0
63.0,68.0,73.0,76.0,72.0,74.0,76.0,74.0,73.0,71.0,69.0,62.0,71.0,75.0,80.0,76.0,76.0,80.0,79.0,73.0,74.0
68.0,73.0,76.0,72.0,74.0,76.0,74.0,73.0,71.0,69.0,62.0,71.0,75.0,80.0,76.0,76.0,80.0,79.0,73.0,74.0,70.0
73.0,76.0,72.0,74.0,76.0,74.0,73.0,71.0,69.0,62.0,71.0,75.0,80.0,76.0,76.0,80.0,79.0,73.0,74.0,70.0,68.0
76.0,72.0,74.0,76.0,74.0,73.0,71.0,69.0,62.0,71.0,75.0,80.0,76.0,76.0,80.0,79.0,73.0,74.0,70.0,68.0,68.0
72.0,74.0,76.0,74.0,73.0,71.0,69.0,62.0,71.0,75.0,80.0,76.0,76.0,80.0,79.0,73.0,74.0,70.0,68.0,68.0,71.0
74.0,76.0,74.0,73.0,71.0,69.0,62.0,71.0,75.0,80.0,76.0,76.0,80.0,79.0,73.0,74.0,70.0,68.0,68.0,71.0,73.0
76.0,74.0,73.0,71.0,69.0,62.0,71.0,75.0,80.0,76.0,76.0,80.0,79.0,73.0,74.0,70.0,68.0,68.0,71.0,73.0,77.0
74.0,73.0,71.0,69.0,62.0,71.0,75.0,80.0,76.0,76.0,80.0,79.0,73.0,74.0,70.0,68.0,68.0,71.0,73.0,77.0,77.0
73.0,71.0,69.0,62.0,71.0,75.0,80.0,76.0,76.0,80.0,79.0,73.0,74.0,70.0,68.0,68.0,71.0,73.0,77.0,77.0,77.0
71.0,69.0,62.0,71.0,75.0,80.0,76.0,76.0,80.0,79.0,73.0,74.0,70.0,68.0,68.0,71.0,73.0,77.0,77.0,77.0,79.0
69.0,62.0,71.0,75.0,80.0,76.0,76.0,80.0,79.0,73.0,74.0,70.0,68.0,68.0,71.0,73.0,77.0,77.0,77.0,79.0,77.0
62.0,71.0,75.0,80.0,76.0,76.0,80.0,79.0,73.0,74.0,70.0,68.0,68.0,71.0,73.0,77.0,77.0,77.0,79.0,77.0,76.0
71.0,75.0,80.0,76.0,76.0,80.0,79.0,73.0,74.0,70.0,68.0,68.0,71.0,73.0,77.0,77.0,77.0,79.0,77.0,76.0,70.0
75.0,80.0,76.0,76.0,80.0,79.0,73.0,74.0,70.0,68.0,68.0,71.0,73.0,77.0,77.0,77.0,79.0,77.0,76.0,70.0,70.0
80.0,76.0,76.0,80.0,79.0,73.0,74.0,70.0,68.0,68.0,71.0,73.0,77.0,77.0,77.0,79.0,77.0,76.0,70.0,70.0,63.0
76.0,76.0,80.0,79.0,73.0,74.0,70.0,68.0,68.0,71.0,73.0,77.0,77.0,77.0,79.0,77.0,76.0,70.0,70.0,63.0,52.0
76.0,80.0,79.0,73.0,74.0,70.0,68.0,68.0,71.0,73.0,77.0,77.0,77.0,79.0,77.0,76.0,70.0,70.0,63.0,52.0,39.0
80.0,79.0,73.0,74.0,70.0,68.0,68.0,71.0,73.0,77.0,77.0,77.0,79.0,77.0,76.0,70.0,70.0,63.0,52.0,39.0,41.0
79.0,73.0,74.0,70.0,68.0,68.0,71.0,73.0,77.0,77.0,77.0,79.0,77.0,76.0,70.0,70.0,63.0,52.0,39.0,41.0,46.0
73.0,74.0,70.0,68.0,68.0,71.0,73.0,77.0,77.0,77.0,79.0,77.0,76.0,70.0,70.0,63.0,52.0,39.0,41.0,46.0,38.0
74.0,70.0,68.0,68.0,71.0,73.0,77.0,77.0,77.0,79.0,77.0,76.0,70.0,70.0,63.0,52.0,39.0,41.0,46.0,38.0,50.0
70.0,68.0,68.0,71.0,73.0,77.0,77.0,77.0,79.0,77.0,76.0,70.0,70.0,63.0,52.0,39.0,41.0,46.0,38.0,50.0,49.0
